Year,Country,Medal
1988,URS,Gold
1988,URS,Gold
1988,GDR,Silver
1988,GDR,Silver
1988,GDR,Silver
1988,GDR,Silver
1988,SUI,Bronze
1988,FRG,Gold
1988,FRA,Silver
1988,CAN,Bronze
1988,FRG,Gold
1988,SUI,Silver
1988,SUI,Silver
1988,SUI,Silver
1988,CAN,Bronze
1988,CAN,Bronze
1988,CAN,Bronze
1988,FRG,Gold
1988,FRG,Gold
1988,FRG,Gold
1988,SUI,Silver
1988,NZL,Gold
1988,GBR,Silver
1988,GBR,Bronze
1988,NZL,Bronze
1988,NZL,Bronze
1988,FRG,Gold
1988,FRG,Gold
1988,FRG,Gold
1988,FRG,Gold
1988,GBR,Silver
1988,GBR,Silver
1988,NZL,Bronze
1988,NZL,Bronze
1988,GBR,Silver
1988,GBR,Silver
1988,FRG,Bronze
1988,FRA,Gold
1988,USA,Silver
1988,FRA,Bronze
1988,FRA,Bronze
1988,FRA,Bronze
1988,FRA,Bronze
1988,FRG,Gold
1988,FRG,Gold
1988,FRG,Gold
1988,FRG,Gold
1988,USA,Silver
1988,USA,Silver
1988,USA,Silver
1988,USA,Silver
1988,URS,Bronze
1988,FRG,Gold
1988,FRA,Silver
1988,URS,Bronze
1988,URS,Bronze
1988,URS,Bronze
1988,URS,Bronze
1988,URS,Bronze
1988,FRA,Gold
1988,FRA,Gold
1988,FRA,Gold
1988,FRA,Gold
1988,FRA,Gold
1988,FRG,Silver
1988,FRG,Silver
1988,FRG,Silver
1988,FRG,Silver
1988,FRG,Silver
1988,URS,Bronze
1988,ITA,Gold
1988,GDR,Silver
1988,FRG,Bronze
1988,FRG,Gold
1988,FRG,Silver
1988,HUN,Bronze
1988,HUN,Bronze
1988,HUN,Bronze
1988,HUN,Bronze
1988,HUN,Bronze
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,FRG,Silver
1988,FRG,Silver
1988,FRG,Silver
1988,FRG,Silver
1988,FRG,Silver
1988,HUN,Bronze
1988,HUN,Bronze
1988,HUN,Bronze
1988,HUN,Bronze
1988,HUN,Bronze
1988,FRG,Gold
1988,FRG,Gold
1988,FRG,Gold
1988,FRG,Gold
1988,FRG,Gold
1988,ITA,Silver
1988,ITA,Silver
1988,ITA,Silver
1988,ITA,Silver
1988,ITA,Silver
1988,ITA,Bronze
1988,FRA,Gold
1988,POL,Silver
1988,ITA,Bronze
1988,ITA,Bronze
1988,ITA,Bronze
1988,ITA,Bronze
1988,ITA,Bronze
1988,HUN,Gold
1988,HUN,Gold
1988,HUN,Gold
1988,HUN,Gold
1988,HUN,Gold
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,FRG,Bronze
1988,FRG,Bronze
1988,FRG,Bronze
1988,FRG,Bronze
1988,FRG,Bronze
1988,FRG,Bronze
1988,FRG,Bronze
1988,FRG,Bronze
1988,FRG,Bronze
1988,FRG,Bronze
1988,FRG,Bronze
1988,FRG,Bronze
1988,FRG,Bronze
1988,FRG,Bronze
1988,FRG,Bronze
1988,FRG,Bronze
1988,FRG,Bronze
1988,FRG,Bronze
1988,FRG,Bronze
1988,FRG,Bronze
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,BRA,Silver
1988,BRA,Silver
1988,BRA,Silver
1988,BRA,Silver
1988,BRA,Silver
1988,BRA,Silver
1988,BRA,Silver
1988,BRA,Silver
1988,BRA,Silver
1988,BRA,Silver
1988,BRA,Silver
1988,BRA,Silver
1988,BRA,Silver
1988,BRA,Silver
1988,BRA,Silver
1988,BRA,Silver
1988,BRA,Silver
1988,BRA,Silver
1988,BRA,Silver
1988,BRA,Silver
1988,BRA,Silver
1988,USA,Bronze
1988,ROU,Bronze
1988,ROU,Gold
1988,URS,Silver
1988,JPN,Bronze
1988,CHN,Bronze
1988,URS,Gold
1988,URS,Silver
1988,BUL,Bronze
1988,ROU,Gold
1988,URS,Silver
1988,GDR,Bronze
1988,ROU,Bronze
1988,URS,Gold
1988,URS,Gold
1988,URS,Bronze
1988,URS,Gold
1988,URS,Silver
1988,URS,Bronze
1988,URS,Gold
1988,ROU,Silver
1988,GDR,Bronze
1988,URS,Gold
1988,URS,Silver
1988,URS,Gold
1988,HUN,Gold
1988,BUL,Gold
1988,GDR,Bronze
1988,GDR,Gold
1988,URS,Gold
1988,JPN,Bronze
1988,JPN,Bronze
1988,JPN,Bronze
1988,JPN,Bronze
1988,JPN,Bronze
1988,JPN,Bronze
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,GDR,Silver
1988,GDR,Silver
1988,GDR,Silver
1988,GDR,Silver
1988,GDR,Silver
1988,GDR,Silver
1988,GDR,Bronze
1988,GDR,Bronze
1988,GDR,Bronze
1988,GDR,Bronze
1988,GDR,Bronze
1988,GDR,Bronze
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,ROU,Silver
1988,ROU,Silver
1988,ROU,Silver
1988,ROU,Silver
1988,ROU,Silver
1988,ROU,Silver
1988,URS,Bronze
1988,ROU,Gold
1988,GDR,Silver
1988,KOR,Bronze
1988,CHN,Gold
1988,GDR,Silver
1988,ROU,Bronze
1988,URS,Gold
1988,ROU,Silver
1988,URS,Bronze
1988,URS,Gold
1988,BUL,Silver
1988,YUG,Bronze
1988,YUG,Bronze
1988,YUG,Bronze
1988,YUG,Bronze
1988,YUG,Bronze
1988,YUG,Bronze
1988,YUG,Bronze
1988,YUG,Bronze
1988,YUG,Bronze
1988,YUG,Bronze
1988,YUG,Bronze
1988,YUG,Bronze
1988,YUG,Bronze
1988,YUG,Bronze
1988,YUG,Bronze
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,URS,Bronze
1988,URS,Bronze
1988,URS,Bronze
1988,URS,Bronze
1988,URS,Bronze
1988,URS,Bronze
1988,URS,Bronze
1988,URS,Bronze
1988,URS,Bronze
1988,URS,Bronze
1988,URS,Bronze
1988,URS,Bronze
1988,URS,Bronze
1988,URS,Bronze
1988,URS,Bronze
1988,KOR,Gold
1988,KOR,Gold
1988,KOR,Gold
1988,KOR,Gold
1988,KOR,Gold
1988,KOR,Gold
1988,KOR,Gold
1988,KOR,Gold
1988,KOR,Gold
1988,KOR,Gold
1988,KOR,Gold
1988,KOR,Gold
1988,NOR,Silver
1988,NOR,Silver
1988,NOR,Silver
1988,NOR,Silver
1988,NOR,Silver
1988,NOR,Silver
1988,NOR,Silver
1988,NOR,Silver
1988,NOR,Silver
1988,NOR,Silver
1988,NOR,Silver
1988,NOR,Silver
1988,NOR,Silver
1988,NOR,Silver
1988,NOR,Silver
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,GBR,Gold
1988,GBR,Gold
1988,GBR,Gold
1988,GBR,Gold
1988,GBR,Gold
1988,GBR,Gold
1988,GBR,Gold
1988,GBR,Gold
1988,GBR,Gold
1988,GBR,Gold
1988,GBR,Gold
1988,GBR,Gold
1988,GBR,Gold
1988,GBR,Gold
1988,GBR,Gold
1988,GBR,Gold
1988,FRG,Silver
1988,FRG,Silver
1988,FRG,Silver
1988,FRG,Silver
1988,FRG,Silver
1988,FRG,Silver
1988,FRG,Silver
1988,FRG,Silver
1988,FRG,Silver
1988,FRG,Silver
1988,FRG,Silver
1988,FRG,Silver
1988,FRG,Silver
1988,FRG,Silver
1988,FRG,Silver
1988,FRG,Silver
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,NED,Bronze
1988,AUS,Gold
1988,AUS,Gold
1988,AUS,Gold
1988,AUS,Gold
1988,AUS,Gold
1988,AUS,Gold
1988,AUS,Gold
1988,AUS,Gold
1988,AUS,Gold
1988,AUS,Gold
1988,AUS,Gold
1988,AUS,Gold
1988,AUS,Gold
1988,AUS,Gold
1988,AUS,Gold
1988,AUS,Gold
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,KOR,Silver
1988,JPN,Bronze
1988,URS,Bronze
1988,KOR,Gold
1988,USA,Silver
1988,KOR,Bronze
1988,URS,Bronze
1988,JPN,Gold
1988,GDR,Silver
1988,FRA,Bronze
1988,JPN,Bronze
1988,KOR,Gold
1988,POL,Silver
1988,USA,Bronze
1988,URS,Bronze
1988,FRA,Gold
1988,GDR,Silver
1988,GDR,Bronze
1988,URS,Bronze
1988,POL,Gold
1988,FRG,Silver
1988,JPN,Bronze
1988,NED,Bronze
1988,AUT,Gold
1988,URS,Silver
1988,GBR,Bronze
1988,BEL,Bronze
1988,BRA,Gold
1988,FRG,Silver
1988,URS,Bronze
1988,HUN,Gold
1988,ITA,Silver
1988,GBR,Bronze
1988,GBR,Bronze
1988,GBR,Bronze
1988,HUN,Gold
1988,HUN,Gold
1988,HUN,Gold
1988,ITA,Silver
1988,ITA,Silver
1988,ITA,Silver
1988,YUG,Bronze
1988,YUG,Bronze
1988,GBR,Gold
1988,GBR,Gold
1988,ROU,Silver
1988,ROU,Silver
1988,URS,Bronze
1988,URS,Bronze
1988,NED,Gold
1988,NED,Gold
1988,SUI,Silver
1988,SUI,Silver
1988,BUL,Bronze
1988,BUL,Bronze
1988,GDR,Gold
1988,GDR,Gold
1988,ROU,Silver
1988,ROU,Silver
1988,USA,Bronze
1988,USA,Bronze
1988,USA,Bronze
1988,USA,Bronze
1988,USA,Bronze
1988,USA,Bronze
1988,USA,Bronze
1988,USA,Bronze
1988,USA,Bronze
1988,FRG,Gold
1988,FRG,Gold
1988,FRG,Gold
1988,FRG,Gold
1988,FRG,Gold
1988,FRG,Gold
1988,FRG,Gold
1988,FRG,Gold
1988,FRG,Gold
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,CHN,Bronze
1988,CHN,Bronze
1988,CHN,Bronze
1988,CHN,Bronze
1988,CHN,Bronze
1988,CHN,Bronze
1988,CHN,Bronze
1988,CHN,Bronze
1988,CHN,Bronze
1988,GDR,Gold
1988,GDR,Gold
1988,GDR,Gold
1988,GDR,Gold
1988,GDR,Gold
1988,GDR,Gold
1988,GDR,Gold
1988,GDR,Gold
1988,GDR,Gold
1988,ROU,Silver
1988,ROU,Silver
1988,ROU,Silver
1988,ROU,Silver
1988,ROU,Silver
1988,ROU,Silver
1988,ROU,Silver
1988,ROU,Silver
1988,ROU,Silver
1988,FRG,Bronze
1988,FRG,Bronze
1988,FRG,Bronze
1988,FRG,Bronze
1988,GDR,Gold
1988,GDR,Gold
1988,GDR,Gold
1988,GDR,Gold
1988,USA,Silver
1988,USA,Silver
1988,USA,Silver
1988,USA,Silver
1988,NZL,Bronze
1988,NZL,Bronze
1988,NZL,Bronze
1988,NZL,Bronze
1988,NZL,Bronze
1988,GDR,Gold
1988,GDR,Gold
1988,GDR,Gold
1988,GDR,Gold
1988,GDR,Gold
1988,ROU,Silver
1988,ROU,Silver
1988,ROU,Silver
1988,ROU,Silver
1988,ROU,Silver
1988,ROU,Bronze
1988,ROU,Bronze
1988,ROU,Bronze
1988,ROU,Bronze
1988,ROU,Bronze
1988,GDR,Gold
1988,GDR,Gold
1988,GDR,Gold
1988,GDR,Gold
1988,GDR,Gold
1988,CHN,Silver
1988,CHN,Silver
1988,CHN,Silver
1988,CHN,Silver
1988,CHN,Silver
1988,NZL,Bronze
1988,NZL,Bronze
1988,ROU,Gold
1988,ROU,Gold
1988,BUL,Silver
1988,BUL,Silver
1988,GBR,Bronze
1988,GBR,Bronze
1988,GBR,Bronze
1988,ITA,Gold
1988,ITA,Gold
1988,ITA,Gold
1988,GDR,Silver
1988,GDR,Silver
1988,GDR,Silver
1988,GDR,Bronze
1988,GDR,Bronze
1988,GDR,Bronze
1988,GDR,Bronze
1988,ITA,Gold
1988,ITA,Gold
1988,ITA,Gold
1988,ITA,Gold
1988,NOR,Silver
1988,NOR,Silver
1988,NOR,Silver
1988,NOR,Silver
1988,ROU,Bronze
1988,ROU,Bronze
1988,ROU,Bronze
1988,ROU,Bronze
1988,GDR,Gold
1988,GDR,Gold
1988,GDR,Gold
1988,GDR,Gold
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,NZL,Bronze
1988,GDR,Gold
1988,FRG,Silver
1988,BUL,Bronze
1988,GDR,Gold
1988,USA,Silver
1988,USA,Bronze
1988,USA,Bronze
1988,FRA,Gold
1988,FRA,Gold
1988,URS,Silver
1988,URS,Silver
1988,URS,Bronze
1988,URS,Bronze
1988,USA,Gold
1988,USA,Gold
1988,SWE,Silver
1988,SWE,Silver
1988,USA,Bronze
1988,NZL,Gold
1988,AHO,Silver
1988,DEN,Bronze
1988,DEN,Bronze
1988,DEN,Bronze
1988,GDR,Gold
1988,GDR,Gold
1988,GDR,Gold
1988,USA,Silver
1988,USA,Silver
1988,USA,Silver
1988,CAN,Bronze
1988,CAN,Bronze
1988,DEN,Gold
1988,DEN,Gold
1988,NOR,Silver
1988,NOR,Silver
1988,NZL,Bronze
1988,ESP,Gold
1988,ISV,Silver
1988,BRA,Bronze
1988,BRA,Bronze
1988,FRA,Gold
1988,FRA,Gold
1988,NZL,Silver
1988,NZL,Silver
1988,BRA,Bronze
1988,BRA,Bronze
1988,GBR,Gold
1988,GBR,Gold
1988,USA,Silver
1988,USA,Silver
1988,URS,Bronze
1988,YUG,Gold
1988,URS,Silver
1988,CHN,Bronze
1988,BUL,Gold
1988,USA,Silver
1988,URS,Bronze
1988,URS,Gold
1988,FRG,Silver
1988,FRG,Bronze
1988,YUG,Gold
1988,FRA,Silver
1988,YUG,Bronze
1988,URS,Gold
1988,JPN,Silver
1988,HUN,Bronze
1988,URS,Gold
1988,GDR,Silver
1988,URS,Bronze
1988,ROU,Gold
1988,SWE,Silver
1988,URS,Bronze
1988,FRG,Gold
1988,BUL,Silver
1988,URS,Bronze
1988,GBR,Gold
1988,GBR,Silver
1988,HUN,Bronze
1988,TCH,Gold
1988,KOR,Silver
1988,URS,Bronze
1988,NOR,Gold
1988,CHN,Silver
1988,ESP,Bronze
1988,GDR,Gold
1988,CHI,Silver
1988,BEL,Bronze
1988,URS,Gold
1988,TCH,Silver
1988,KOR,Bronze
1988,KOR,Bronze
1988,CHN,Gold
1988,CHN,Gold
1988,YUG,Silver
1988,YUG,Silver
1988,YUG,Bronze
1988,YUG,Bronze
1988,KOR,Gold
1988,KOR,Gold
1988,CHN,Silver
1988,CHN,Silver
1988,SWE,Bronze
1988,KOR,Gold
1988,KOR,Silver
1988,CHN,Bronze
1988,CHN,Gold
1988,CHN,Silver
1988,SWE,Bronze
1988,SWE,Bronze
1988,TCH,Bronze
1988,TCH,Bronze
1988,USA,Gold
1988,USA,Gold
1988,ESP,Silver
1988,ESP,Silver
1988,FRG,Bronze
1988,FRG,Bronze
1988,AUS,Bronze
1988,AUS,Bronze
1988,USA,Gold
1988,USA,Gold
1988,TCH,Silver
1988,TCH,Silver
1988,SWE,Bronze
1988,USA,Bronze
1988,TCH,Gold
1988,USA,Silver
1988,USA,Bronze
1988,BUL,Bronze
1988,FRG,Gold
1988,ARG,Silver
1988,ARG,Bronze
1988,ARG,Bronze
1988,ARG,Bronze
1988,ARG,Bronze
1988,ARG,Bronze
1988,ARG,Bronze
1988,ARG,Bronze
1988,ARG,Bronze
1988,ARG,Bronze
1988,ARG,Bronze
1988,ARG,Bronze
1988,ARG,Bronze
1988,USA,Gold
1988,USA,Gold
1988,USA,Gold
1988,USA,Gold
1988,USA,Gold
1988,USA,Gold
1988,USA,Gold
1988,USA,Gold
1988,USA,Gold
1988,USA,Gold
1988,USA,Gold
1988,USA,Gold
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,URS,Silver
1988,CHN,Bronze
1988,CHN,Bronze
1988,CHN,Bronze
1988,CHN,Bronze
1988,CHN,Bronze
1988,CHN,Bronze
1988,CHN,Bronze
1988,CHN,Bronze
1988,CHN,Bronze
1988,CHN,Bronze
1988,CHN,Bronze
1988,CHN,Bronze
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,URS,Gold
1988,PER,Silver
1988,PER,Silver
1988,PER,Silver
1988,PER,Silver
1988,PER,Silver
1988,PER,Silver
1988,PER,Silver
1988,PER,Silver
1988,PER,Silver
1988,PER,Silver
1988,PER,Silver
1988,PER,Silver
1988,CHN,Bronze
1988,BUL,Gold
1988,KOR,Silver
1988,CHN,Bronze
1988,URS,Gold
1988,CHN,Silver
1988,FRG,Bronze
1988,URS,Gold
1988,FRG,Silver
1988,GDR,Bronze
1988,URS,Gold
1988,HUN,Silver
1988,CHN,Bronze
1988,TUR,Gold
1988,BUL,Silver
1988,CHN,Bronze
1988,GDR,Gold
1988,URS,Silver
1988,BUL,Bronze
1988,BUL,Gold
1988,GDR,Silver
1988,KOR,Bronze
1988,URS,Gold
1988,HUN,Silver
1988,POL,Bronze
1988,URS,Gold
1988,URS,Silver
1988,FRG,Bronze
1988,URS,Gold
1988,ROU,Silver
1988,URS,Bronze
1988,JPN,Gold
1988,BUL,Silver
1988,GDR,Bronze
1988,URS,Gold
1988,USA,Silver
1988,URS,Bronze
1988,JPN,Gold
1988,YUG,Silver
1988,KOR,Bronze
1988,URS,Gold
1988,IRI,Silver
1988,BUL,Bronze
1988,USA,Gold
1988,URS,Silver
1988,USA,Bronze
1988,URS,Gold
1988,KOR,Silver
1988,BUL,Bronze
1988,USA,Gold
1988,URS,Silver
1988,TCH,Bronze
1988,KOR,Gold
1988,TUR,Silver
1988,KOR,Bronze
1988,URS,Gold
1988,JPN,Silver
1988,USA,Bronze
1988,ROU,Gold
1988,URS,Silver
1988,BUL,Bronze
1988,ITA,Gold
1988,POL,Silver
1988,SWE,Bronze
1988,URS,Gold
1988,BUL,Silver
1988,KOR,Bronze
1988,NOR,Gold
1988,JPN,Silver
1988,GRE,Bronze
1988,HUN,Gold
1988,BUL,Silver
1988,KOR,Bronze
1988,URS,Gold
1988,BUL,Silver
1988,FIN,Bronze
1988,URS,Gold
1988,KOR,Silver
1988,POL,Bronze
1988,KOR,Gold
1988,URS,Silver
1988,KOR,Bronze
1988,URS,Gold
1988,HUN,Silver
1988,URS,Bronze
1988,BUL,Gold
1988,FIN,Silver
1988,USA,Bronze
1988,POL,Gold
1988,FRG,Silver
1992,CHN,Bronze
1992,CHN,Gold
1992,USA,Silver
1992,USA,Bronze
1992,CHN,Gold
1992,EUN,Silver
1992,EUN,Bronze
1992,USA,Gold
1992,CHN,Silver
1992,GER,Bronze
1992,CHN,Gold
1992,EUN,Silver
1992,USA,Bronze
1992,CAN,Gold
1992,USA,Silver
1992,USA,Bronze
1992,HUN,Gold
1992,HUN,Silver
1992,AUS,Bronze
1992,USA,Gold
1992,HUN,Silver
1992,AUS,Bronze
1992,EUN,Gold
1992,USA,Silver
1992,SUR,Bronze
1992,USA,Gold
1992,POL,Silver
1992,FRA,Bronze
1992,CHN,Gold
1992,USA,Silver
1992,FRA,Bronze
1992,EUN,Gold
1992,BRA,Silver
1992,GER,Bronze
1992,CHN,Gold
1992,USA,Silver
1992,GER,Bronze
1992,AUS,Gold
1992,AUS,Silver
1992,ITA,Bronze
1992,ESP,Gold
1992,EUN,Silver
1992,AUS,Bronze
1992,HUN,Gold
1992,GER,Silver
1992,GBR,Bronze
1992,USA,Gold
1992,HUN,Silver
1992,USA,Bronze
1992,JPN,Gold
1992,CHN,Silver
1992,FRA,Bronze
1992,USA,Gold
1992,NZL,Silver
1992,AUS,Bronze
1992,USA,Gold
1992,CHN,Silver
1992,FIN,Bronze
1992,EUN,Gold
1992,SWE,Silver
1992,GER,Bronze
1992,USA,Gold
1992,GER,Silver
1992,HUN,Bronze
1992,HUN,Gold
1992,USA,Silver
1992,GER,Bronze
1992,CHN,Gold
1992,USA,Silver
1992,SWE,Bronze
1992,EUN,Gold
1992,AUS,Silver
1992,AUS,Bronze
1992,GER,Gold
1992,USA,Silver
1992,ITA,Bronze
1992,HUN,Gold
1992,USA,Silver
1992,USA,Bronze
1992,HUN,Gold
1992,CHN,Silver
1992,GER,Bronze
1992,GER,Bronze
1992,GER,Bronze
1992,GER,Bronze
1992,GER,Bronze
1992,GER,Bronze
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,EUN,Silver
1992,EUN,Silver
1992,EUN,Silver
1992,EUN,Silver
1992,EUN,Silver
1992,EUN,Silver
1992,GER,Bronze
1992,GER,Bronze
1992,GER,Bronze
1992,GER,Bronze
1992,GER,Bronze
1992,GER,Bronze
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,CHN,Silver
1992,CHN,Silver
1992,CHN,Silver
1992,CHN,Silver
1992,CHN,Silver
1992,CAN,Bronze
1992,CAN,Bronze
1992,CAN,Bronze
1992,CAN,Bronze
1992,CAN,Bronze
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,EUN,Silver
1992,EUN,Silver
1992,EUN,Silver
1992,EUN,Silver
1992,EUN,Silver
1992,EUN,Silver
1992,EUN,Silver
1992,EUN,Bronze
1992,EUN,Bronze
1992,EUN,Bronze
1992,EUN,Bronze
1992,EUN,Bronze
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,GER,Silver
1992,GER,Silver
1992,GER,Silver
1992,GER,Silver
1992,GER,Silver
1992,GER,Silver
1992,GER,Silver
1992,USA,Bronze
1992,USA,Bronze
1992,USA,Bronze
1992,USA,Bronze
1992,USA,Bronze
1992,USA,Bronze
1992,EUN,Gold
1992,EUN,Gold
1992,EUN,Gold
1992,EUN,Gold
1992,EUN,Gold
1992,EUN,Gold
1992,SWE,Silver
1992,SWE,Silver
1992,SWE,Silver
1992,SWE,Silver
1992,USA,Bronze
1992,EUN,Gold
1992,USA,Silver
1992,USA,Bronze
1992,CHN,Gold
1992,CHN,Silver
1992,GER,Bronze
1992,USA,Gold
1992,AUS,Silver
1992,JPN,Bronze
1992,JPN,Bronze
1992,USA,Gold
1992,USA,Gold
1992,CAN,Silver
1992,CAN,Silver
1992,JPN,Bronze
1992,USA,Gold
1992,CAN,Gold
1992,EUN,Bronze
1992,EUN,Bronze
1992,EUN,Bronze
1992,EUN,Bronze
1992,EUN,Bronze
1992,EUN,Bronze
1992,EUN,Bronze
1992,EUN,Bronze
1992,EUN,Bronze
1992,EUN,Bronze
1992,EUN,Bronze
1992,EUN,Bronze
1992,ITA,Gold
1992,ITA,Gold
1992,ITA,Gold
1992,ITA,Gold
1992,ITA,Gold
1992,ITA,Gold
1992,ITA,Gold
1992,ITA,Gold
1992,ITA,Gold
1992,ITA,Gold
1992,ITA,Gold
1992,ITA,Gold
1992,ITA,Gold
1992,ESP,Silver
1992,ESP,Silver
1992,ESP,Silver
1992,ESP,Silver
1992,ESP,Silver
1992,ESP,Silver
1992,ESP,Silver
1992,ESP,Silver
1992,ESP,Silver
1992,ESP,Silver
1992,ESP,Silver
1992,ESP,Silver
1992,ESP,Silver
1992,GBR,Bronze
1992,FRA,Gold
1992,KOR,Silver
1992,EUN,Bronze
1992,KOR,Gold
1992,KOR,Silver
1992,GBR,Bronze
1992,GBR,Bronze
1992,GBR,Bronze
1992,ESP,Gold
1992,ESP,Gold
1992,ESP,Gold
1992,FIN,Silver
1992,FIN,Silver
1992,FIN,Silver
1992,EUN,Bronze
1992,EUN,Bronze
1992,EUN,Bronze
1992,KOR,Gold
1992,KOR,Gold
1992,KOR,Gold
1992,CHN,Silver
1992,CHN,Silver
1992,CHN,Silver
1992,ETH,Bronze
1992,MAR,Gold
1992,KEN,Silver
1992,USA,Bronze
1992,ETH,Gold
1992,RSA,Silver
1992,CHN,Bronze
1992,CHN,Gold
1992,EUN,Silver
1992,USA,Bronze
1992,GBR,Gold
1992,NAM,Silver
1992,EUN,Bronze
1992,USA,Gold
1992,JAM,Silver
1992,BUL,Bronze
1992,GRE,Gold
1992,USA,Silver
1992,USA,Bronze
1992,CAN,Gold
1992,USA,Silver
1992,QAT,Bronze
1992,ESP,Gold
1992,MAR,Silver
1992,CHN,Bronze
1992,ALG,Gold
1992,EUN,Silver
1992,USA,Bronze
1992,USA,Gold
1992,NAM,Silver
1992,JAM,Bronze
1992,USA,Gold
1992,JAM,Silver
1992,ITA,Bronze
1992,ESP,Gold
1992,CAN,Silver
1992,CAN,Bronze
1992,EUN,Gold
1992,EUN,Silver
1992,KEN,Bronze
1992,KEN,Gold
1992,KEN,Silver
1992,KEN,Bronze
1992,USA,Gold
1992,USA,Silver
1992,COL,Bronze
1992,FRA,Gold
1992,EUN,Silver
1992,GBR,Bronze
1992,USA,Gold
1992,JAM,Silver
1992,USA,Bronze
1992,GBR,Gold
1992,USA,Silver
1992,CUB,Bronze
1992,CUB,Bronze
1992,CUB,Bronze
1992,CUB,Bronze
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,NGR,Silver
1992,NGR,Silver
1992,NGR,Silver
1992,NGR,Silver
1992,NGR,Silver
1992,NGR,Bronze
1992,NGR,Bronze
1992,NGR,Bronze
1992,NGR,Bronze
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,USA,Gold
1992,EUN,Silver
1992,EUN,Silver
1992,EUN,Silver
1992,EUN,Silver
1992,GBR,Bronze
1992,GBR,Bronze
1992,GBR,Bronze
1992,GBR,Bronze
1992,GBR,Bronze
1992,GBR,Bronze
1992,USA,Gold
1992,USA,Gold
